OBJECTID,LATITUDE,LONGITUDE,NID_ID,DAM_NAME,OWNER_NAME,OWNER_TYPE,YEAR_CONST,FED_REG,FERC_REG,NERC_REG,NERC_SUBREG,STATE,COUNTY,RIVER,HUC_2,HUC_12,PRMR_PRPS,DAM_MATERIAL,DAM_HEIGHT,HYD_HEIGHT,STR_HEIGHT,MAX_HEIGHT,GATE,SPLLWY_CNTRL,DIST_SUBST,DIST_SUBST_STD,CAP_MW,CAP_MW_STD,CAP_FCTR,CAP_FCTR_STD,HUC12_POP,FSH_PSSG_PCT,FSH_PSSG_PCT_STD,SPECIES_CT,SPECIES_CT_STD,MEAN_ANN_Q,MAX_DLY_Q,MIN_DLY_Q,SCHL_CT_50MI,SCHL_CT_50MI_STD,MFG_CT_50MI,MFG_CT_50MI_STD,HSPT_CT_50MI,HSPT_CT_50MI_STD,NG_CT_50MI,NG_CT_50MI_STD,FSSL_CT_50MI,FSSL_CT_50MI_STD,CAP_50MI,CAP_50MI_STD,CAP_FSSL_RATIO,CAP_FSSL_RATIO_STD,HURR_RISK,FLD_RISK,TRND_RISK,VLCN_RISK,WLDFR_RISK,WNTWTHR_RISK,EQ_RISK,HAZ_TOTAL,HAZ_TOTAL_STD,HHAZ_DAM_CT,FEMA_HAZ,DAM_COND,EAP_PREP,COMP_SCORE,COMP_SCORE_STD,DSLPM,CANCER,RESP,PTRAF,OZONE,PM25,SUM_AQI,SUM_AQI_STD,ELEC_PRC,ELEC_PRC_STD,MAX_HOUR_LOAD,MAX_HOUR_LOAD_STD,HYD_REG_CT,HYD_REG_CT_STD,HYD_FIN_CT,HYD_FIN_CT_STD,CAP_CONSUMP,CAP_CONSUMP_STD,CAP_EXPENSE,CAP_EXPENSE_STD,SOC_VUL,PROT_LAND,IMP_STREAM,CRIT_HAB,GRID_SCORE,COMM_SCORE,INDUSTRY_SCORE,ENV_SCORE,H2_FEASIBILIY,H2_FEAS_STD,BATR_FEASIBILITY,BATR_FEAS_STD,PSH_DIST,PSH_FEASIBILITY,WHOLESALE_MARKET,FERC_DOCKET,PROJECT_NAME,PROJECT_TYPE,PROJECT_SUBCATEGORY,PROJECT_DEVELOPER,DEVELOPER_TYPE,LICENSE_STATUS,WHOLESALE_PRC,WHOLESALE_PRC_STD
396,40.182374,-78.94086152,PA00740,QUEMAHONING,CAMBRIA SOMERSET AUTHORITY,LOCAL GOVERNMENT,1912,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,SOMERSET,QUEMAHONING CREEK,5,50100070103,WATER SUPPLY,EARTH,30.48,,,30,YES,INVALID TYPE,0.688936056,0.015192964,1.804329772,0.001580058,47.97966865,0.56094747,2632.32333,36.36,0.3636,1,0.090909091,4.666673,62.88354,1.328833,338,0.075278396,748,0.092243187,28,0.125560538,26,0.342105263,13,0.078787879,9893.799805,0.334317761,0.018236975,0.000129044,2,2,3,1,1,2,1,12,0.214285714,2,HIGH,SATISFACTORY,YES,92.96976471,0.944111236,0.059767522,0.092698623,0.067542896,0.00578214,0.475297258,0.338147852,1.039236291,0.347238194,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.4226,NO,NO,NO,2.869958118,2.934680169,1.828045891,2.564169383,1.318682927,0.563388299,3.227504002,0.630528987,9.472286224,LOW,PJM,,,,,,,,55.77,0.678193051
397,40.14805556,-75.50638889,PA00884,BLACK ROCK,EXELON GENERATION COMPANY,PUBLIC UTILITY,1900,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,MONTGOMERY,SCHUYLKILL RIVER,2,20402031006,RECREATION,TIMBER CRIB,3.3528,,,3,YES,INVALID TYPE,1.024151103,0.02353647,2.060990433,0.002098536,47.57269905,0.551194122,81131.95638,69.23,0.6923,2,0.181818182,60.11461,1094.457,7.19413,1926,0.428953229,4698,0.579356271,157,0.704035874,11,0.144736842,57,0.345454545,17917.80078,0.605453835,0.011502474,6.16954E-05,3,2,2,1,1,3,1,13,0.285714286,2,LOW,SATISFACTORY,NOT REQUIRED,50.66270828,0.451805442,0.196701138,0.170749663,0.122058143,0.070798692,0.530336528,0.520286065,1.610930229,0.548569377,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.1653,NO,NO,NO,3.010792826,3.882222744,2.297580599,2.510918332,1.59919272,0.699603294,4.275514046,0.862572961,41.02781677,LOW,PJM,,,,,,,,55.77,0.678193051
398,40.03972222,-75.24694444,PA00896,FLAT ROCK,DEP,STATE,1977,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,PHILADELPHIA,SCHUYLKILL RIVER,2,20402031007,RECREATION,CONCRETE,6.4008,,,6,YES,INVALID TYPE,0.222534102,0.003584214,5.865463227,0.00978391,47.57269905,0.551194122,133938.7443,69.23,0.6923,2,0.181818182,88.74624,1426.095,9.974821,1931,0.430066815,4631,0.571093846,152,0.68161435,10,0.131578947,59,0.357575758,13409.7002,0.453122261,0.04374045,0.000384092,3,3,2,1,1,3,1,14,0.357142857,7,HIGH,FAIR,NOT REQUIRED,53.86363983,0.489053061,0.303997517,0.171916708,0.156292328,0.393210206,0.536673951,0.534177206,2.096267917,0.719488822,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.9204,NO,NO,NO,3.030168031,4.858685219,2.316955804,2.719407793,1.585457774,0.692933632,4.272467727,0.861898464,56.49823761,LOW,PJM,,,,,,,,55.77,0.678193051
399,39.96736134,-75.18620793,PA00897,FAIRMOUNT,,LOCAL GOVERNMENT,1927,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,PHILADELPHIA,SCHUYLKILL RIVER,2,20402031008,RECREATION,CONCRETE,9.6012,,,10,YES,INVALID TYPE,0.720265515,0.015972754,9.180728884,0.016481043,47.57269905,0.551194122,331342.4841,69.23,0.6923,2,0.181818182,92.82321,1454.909,10.77977,1893,0.421603563,4303,0.530644962,151,0.677130045,9,0.118421053,56,0.339393939,12542.2002,0.423808887,0.073198711,0.000678691,3,3,2,1,1,3,1,14,0.357142857,4,HIGH,NOT AVAILABLE,UNKNOWN,61.38302612,0.576552352,0.303997517,0.171916708,0.156292328,0.393210206,0.536673951,0.534177206,2.096267917,0.719488822,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.9204,NO,NO,NO,2.98402774,4.846032261,2.270815513,2.807201683,1.538548129,0.670154402,4.221843131,0.850689476,62.07658768,LOW,PJM,,,,,,,,55.77,0.678193051
400,41.40856114,-78.01935312,PA00914,GEORGE B STEVENSON,DCNR,STATE,1956,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,CAMERON,FIRST FORK SINNEMAHONING CREEK,2,20502020407,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,50.5968,,,51,YES,INVALID TYPE,13.34160238,0.330117967,2.388784845,0.00276071,47.57269905,0.551194122,72.96997249,69.23,0.6923,1,0.090909091,11.30957,199.6217,2.817441,118,0.026280624,351,0.043285239,13,0.058295964,34,0.447368421,4,0.024242424,662.5999756,0.022389673,0.360516893,0.003552026,2,2,2,1,1,2,1,11,0.142857143,1,HIGH,SATISFACTORY,YES,70.34564209,0.680845776,0.040536928,0.092557052,0.061044799,2.61025E-06,0.441995095,0.318515147,0.954651631,0.31745035,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.3006,NO,YES,NO,2.168802471,2.59862439,1.455590244,2.603239061,1.366415441,0.586567113,2.787783781,0.533168824,28.46076965,LOW,PJM,,,,,,,,55.77,0.678193051
401,40.11127687,-75.34682813,PA00934,NORRISTOWN (SWEDE STREET),"MONTGOMERY COUNTY COMMISSIONERS, PARKS AND HERITAGE SERVICES",LOCAL GOVERNMENT,1800,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,MONTGOMERY,SCHUYLKILL RIVER,2,20402031007,RECREATION,CONCRETE-TIMBER CRIB,3.6576,,,4,YES,INVALID TYPE,0.152545247,0.001842191,3.266818973,0.004534417,47.57269905,0.551194122,133938.7443,69.23,0.6923,2,0.181818182,85.95335,1349.966,9.572647,1935,0.430957684,4703,0.57997287,154,0.69058296,11,0.144736842,59,0.357575758,15551.2002,0.525484902,0.021006861,0.000156744,3,2,2,1,1,3,1,13,0.285714286,7,INVALID/UNDETERMINED,SATISFACTORY,NOT REQUIRED,52.40501022,0.472079727,0.196701138,0.170749663,0.122058143,0.070798692,0.530336528,0.520286065,1.610930229,0.548569377,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.1653,NO,NO,NO,3.035539585,3.870869334,2.322327358,2.531287666,1.6022452,0.701085572,4.286807891,0.865073576,49.32235718,LOW,PJM,,,,,,,,55.77,0.678193051
402,40.68916667,-75.50277778,PA00953,NORTHAMPTON,WHITEHALL CEMENT MANUFACTURING COMPANY,PRIVATE,1927,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,LEHIGH,LEHIGH RIVER,2,20401060804,RECREATION,CONCRETE,2.4384,,,2,YES,INVALID TYPE,0.07853199,0,1.539316614,0.001044708,47.57269905,0.551194122,23609.94221,69.23,0.6923,3,0.272727273,57.74683,927.1009,4.86589,1058,0.235634744,3038,0.374645456,93,0.417040359,11,0.144736842,32,0.193939394,7857.399902,0.265506518,0.019590661,0.000142582,3,2,2,1,1,3,1,13,0.285714286,2,LOW,SATISFACTORY,NOT REQUIRED,48.69208527,0.428874299,0.146884332,0.132888287,0.136849495,0.030723336,0.480094744,0.475182131,1.402622326,0.47521041,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.2876,NO,NO,NO,2.828564653,3.450930664,2.115352426,2.323800018,1.393428077,0.599684395,3.806290358,0.758680322,14.0915041,LOW,PJM,,,,,,,,55.77,0.678193051
403,40.68888889,-75.205,PA00958,EASTON,DCNR,STATE,1943,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,NORTHAMPTON,LEHIGH RIVER,2,20401060813,RECREATION,MASONRY-STONE,9.144,,,9,YES,INVALID TYPE,0.604974152,0.013103151,8.365187743,0.014833577,47.57269905,0.551194122,109782.0878,69.23,0.6923,3,0.272727273,77.38429,959.2763,6.98875,1743,0.388195991,4502,0.555185596,128,0.573991031,15,0.197368421,47,0.284848485,11200.59961,0.378475353,0.074685178,0.000693556,3,2,2,1,1,3,1,13,0.285714286,7,LOW,SATISFACTORY,NOT REQUIRED,38.29868317,0.307931542,0.146884332,0.132888287,0.136849495,0.030723336,0.480094744,0.475182131,1.402622326,0.47521041,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.2876,NO,NO,NO,3.009790511,3.760993557,2.296578284,2.203408235,1.640388665,0.719607962,4.144466888,0.833557301,27.08667946,LOW,PJM,,,,,,,,55.77,0.678193051
404,41.89901227,-77.14884292,PA01133,HAMMOND DAM,USACE - BALTIMORE DISTRICT,FEDERAL,1979,NO,UNLIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,TIOGA,CROOKED CREEK,2,20501040608,FLOOD CONTROL AND STORM WATER MANAGEMENT,ROCKFILL-EARTH,37.1856,26,37,37,YES,UNCONTROLLED,5.094566069,0.124849143,1.645014721,0.001258228,47.57269905,0.551194122,366.2532589,69.23,0.6923,1,0.090909091,3.341012,98.26402,0.000439096,158,0.03518931,325,0.040078925,20,0.089686099,28,0.368421053,7,0.042424242,1012,0.034196121,0.162550862,0.00157226,2,2,2,1,1,2,1,11,0.142857143,1,HIGH,NOT AVAILABLE,YES,66.58827209,0.637123164,0.042683186,0.09271797,0.061142768,0.004453125,0.441586657,0.241197457,0.883781163,0.292492179,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.3153,YES,NO,NO,2.369362499,2.626685274,1.656150272,2.532578512,1.282759277,0.545943847,3.019733944,0.584525811,29.06295586,LOW,PJM,,,,,,,,55.77,0.678193051
405,39.99572574,-79.59445079,PA01547,YOUGHIOGHENY INTAKE,MUNICIPAL AUTHORITY OF WESTMORELAND COUNTY,LOCAL GOVERNMENT,0,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,FAYETTE,YOUGHIOGHENY RIVER,5,50200060904,WATER SUPPLY,CONCRETE,3.048,,,3,YES,INVALID TYPE,0.094853246,0.000406236,2.642440552,0.003273117,47.97966865,0.56094747,11918.17029,36.36,0.3636,1,0.090909091,71.39296,839.0642,8.324495,611,0.136080178,1480,0.182513257,58,0.260089686,37,0.486842105,22,0.133333333,14078.59961,0.475724796,0.0187692,0.000134367,2,2,2,1,1,2,1,11,0.142857143,1,LOW,NOT RATED,NOT REQUIRED,35.87609863,0.279741152,0.070897854,0.163046937,0.092163516,0.007659524,0.506559302,0.374089112,1.214416245,0.408930622,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.6248,NO,NO,NO,2.976707975,3.322480279,1.934795748,1.96149705,1.555382898,0.678329332,3.468783007,0.683951508,7.576031208,LOW,PJM,,,,,,,,55.77,0.678193051
406,40.65888889,-75.24444444,PA01744,CHAIN,CITY OF EASTON,STATE,0,NO,LIKELY,RELIABILITYFIRST CORPORATION (RFC),RFC,PENNSYLVANIA,NORTHAMPTON,LEHIGH RIVER,2,20401060813,RECREATION,MASONRY-STONE,6.096,,,6,YES,INVALID TYPE,0.616844489,0.013398604,5.576791829,0.009200768,47.57269905,0.551194122,109782.0878,69.23,0.6923,3,0.272727273,77.38429,959.2763,6.98875,1782,0.39688196,4532,0.558885189,139,0.623318386,13,0.171052632,47,0.284848485,11296.40039,0.381712522,0.049367866,0.00044037,3,2,2,1,1,3,1,13,0.285714286,7,LOW,SATISFACTORY,NOT REQUIRED,37.35906219,0.296997648,0.146884332,0.132888287,0.136849495,0.030723336,0.480094744,0.475182131,1.402622326,0.47521041,9.699999809,0.18846814,128,0.784172662,7,0.5,15,1,263,0.131614654,2890,0.117973629,0.2876,NO,NO,NO,3.007561842,3.818753695,2.294349615,2.192221155,1.61213966,0.705890302,4.191565574,0.843985604,26.13873863,LOW,PJM,,,,,,,,55.77,0.678193051
407,35.05269115,-81.86354332,SC02480,H TAYLOR BLALOCK RES DAM,SPARTANBURG COMMISSION OF PUBLIC WORKS,LOCAL GOVERNMENT,0,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),VACAR,SOUTH CAROLINA,SPARTANBURG,PACOLET RIVER,3,30501051502,WATER SUPPLY,CONCRETE,21.9456,,,22,YES,CONTROLLED,0.85280325,0.01927162,6.330336007,0.010722995,26.66105829,0.05003014,7850.808139,26.67,0.2667,2,0.181818182,10.6161,193.1429,1.613878,528,0.117594655,1415,0.174497472,38,0.170403587,3,0.039473684,28,0.16969697,8165.899902,0.275930929,0.077521597,0.000721922,3,2,2,1,1,2,2,13,0.285714286,6,HIGH,FAIR,YES,70.61009979,0.683923137,0.133858421,0.181254429,0.154380727,0.004686416,0.480820328,0.444527222,1.399527543,0.474120533,9.899999619,0.205679829,143,0.892086331,4,0.285714286,4,0.266666667,299,0.18046133,3247,0.20055517,0.7618,NO,NO,NO,2.287723841,2.743752436,1.421658816,2.24364741,1.008827098,0.412922929,2.544366098,0.47927277,23.54606056,LOW,SOUTHEAST (NON-ISO),,,,,,,,38.3073797,0.265897193
408,35.29815095,-86.09688231,TN05101,ELK RIVER DAM,,FEDERAL,1952,NO,UNLIKELY,SERC RELIABILITY CORPORATION (SERC),CENTRAL,TENNESSEE,FRANLKIN,ELK RIVER,6,60300030205,FLOOD CONTROL AND STORM WATER MANAGEMENT,CONCRETE-EARTH,24.9936,23,25,25,YES,CONTROLLED,1.588621945,0.037586156,4.94891026,0.007932392,42.60133563,0.432051473,2371.097925,7.14,0.0714,0,0,14.07438,357.2479,1.588596,274,0.061024499,557,0.068689111,28,0.125560538,3,0.039473684,3,0.018181818,43,0.001452997,11.50909363,0.115043739,2,3,3,1,1,2,2,14,0.357142857,0,LOW,NOT AVAILABLE,UNKNOWN,86.44067383,0.868135512,0.080419206,0.169819553,0.124844782,0.003722472,0.48496747,0.420256134,1.284029617,0.433446087,9.520000458,0.17297766,143,0.892086331,0,0,0,0,295,0.175033921,3093,0.16493176,0.3764,NO,NO,NO,2.732704265,1.808583401,1.64406448,2.488025338,1.282249467,0.545696284,2.754630882,0.525828312,20.11102676,LOW,SOUTHEAST (NON-ISO),,,,,,,,38.3073797,0.265897193
409,35.088333,-85.247222,TN06503,W. R. GRACE & CO.,DAVISON CHEMICAL CO.,PRIVATE,0,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),CENTRAL,TENNESSEE,HAMILTON,TRIBCHICKAMAUGA CREEK,6,60200010905,OTHER,EARTH,,9,9,9,NO,UNCONTROLLED,0.324848074,0.00613081,3.243270371,0.004486847,42.60133563,0.432051473,69663.12637,7.14,0.0714,2,0.181818182,19.7225,647.9664,3.339403,304,0.067706013,850,0.104821803,28,0.125560538,4,0.052631579,2,0.012121212,1206,0.040751504,0.268927891,0.002636087,2,3,3,1,1,2,2,14,0.357142857,1,MODERATE,NOT RATED,NOT REQUIRED,69.9,0.68,0.140669177,0.180870746,0.16405765,0.028680434,0.512503173,0.473123113,1.499904293,0.509469814,9.520000458,0.17297766,143,0.892086331,0,0,0,0,295,0.175033921,3093,0.16493176,0.4137,NO,YES,NO,2.796846758,1.81618099,1.708206973,2.081687719,1.328094509,0.567958545,2.818773375,0.540030351,5.202291965,LOW,SOUTHEAST (NON-ISO),,,,,,,,38.3073797,0.265897193
410,36.38134021,-82.96578752,TN07305,JOHN SEVIER,,FEDERAL,1955,NO,UNLIKELY,SERC RELIABILITY CORPORATION (SERC),CENTRAL,TENNESSEE,HAWKINS,HOLSTON RIVER,6,60101040104,WATER SUPPLY,CONCRETE-EARTH,6.096,14,15,15,NO,UNCONTROLLED,0.369867123,0.007251335,11.67156631,0.021512757,42.60133563,0.432051473,7256.046829,7.14,0.0714,1,0.090909091,113.0495,876.6475,21.01964,338,0.075278396,496,0.061166605,33,0.147982063,3,0.039473684,4,0.024242424,1220,0.041224573,0.956685763,0.009514032,2,2,2,1,1,2,2,12,0.214285714,2,MODERATE,NOT AVAILABLE,UNKNOWN,57.17583847,0.52759544,0.073207529,0.169847042,0.110493422,0.005421545,0.51945482,0.41727831,1.29570267,0.43755694,9.520000458,0.17297766,143,0.892086331,0,0,0,0,295,0.175033921,3093,0.16493176,0.708,NO,NO,NO,3.181392803,1.932582826,1.68045716,1.955157321,0.876011468,0.348427924,3.225740945,0.630138621,19.19628525,LOW,PJM,,,,,,,,55.77,0.678193051
411,35.58666148,-86.78436178,TN11708,LILLARD MILL,CITY OF LEWISBURG,LOCAL GOVERNMENT,1928,NO,LIKELY,SERC RELIABILITY CORPORATION (SERC),CENTRAL,TENNESSEE,MARSHALL,DUCK RIVER,6,60400020703,WATER SUPPLY,CONCRETE,,4,5,5,NO,UNCONTROLLED,5.161464648,0.126514249,2.799944572,0.003591289,42.60133563,0.432051473,1833.32424,7.14,0.0714,0,0,43.9864,1002.398,0.1361824,475,0.105790646,849,0.104698483,35,0.156950673,6,0.078947368,3,0.018181818,28.20000076,0.000952896,9.928881193,0.099240772,2,2,2,1,1,2,1,11,0.142857143,1,MODERATE,SATISFACTORY,NOT REQUIRED,61.72504425,0.580532244,0.086702328,0.16992334,0.117349284,0.003222785,0.486866531,0.409608721,1.273672989,0.429798834,9.520000458,0.17297766,143,0.892086331,0,0,0,0,295,0.175033921,3093,0.16493176,0.6099,NO,NO,YES,2.675444441,1.884503749,1.586804656,2.18097185,1.35339142,0.580242674,2.728761193,0.520100404,54.54031754,LOW,SOUTHEAST (NON-ISO),,,,,,,,38.3073797,0.265897193
412,32.25014342,-96.64707736,TX00001,BARDWELL LAKE,USACE - FORT WORTH DISTRICT,FEDERAL,1965,NO,UNLIKELY,TEXAS RELIABILITY ENTITY (TRE),ERCOT,TEXAS,ELLIS,WAXAHACHIE CREEK,12,1.20301E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,24.9936,24,25,25,YES,UNCONTROLLED,4.511297663,0.110331586,1.95246781,0.00187931,24.57349343,0,8397.638057,100,1,0,0,3.296991,150.6232,0.0303986,1300,0.289532294,2113,0.26057467,88,0.394618834,0,0,11,0.066666667,10653,0.359971616,0.018327868,0.000129953,2,3,2,1,1,2,1,12,0.214285714,4,LOW,NOT AVAILABLE,YES,81.08715057,0.805839272,0.089718302,0.169984964,0.110790233,0.012270214,0.476567182,0.549077458,1.408408352,0.477248052,8.359999657,0.073149699,65,0.330935252,10,0.714285714,1,0.066666667,461,0.40027137,3703,0.306037474,0.3924,NO,NO,NO,0.943171078,3.255476072,1.225272093,3.283217277,1.202611918,0.50702445,1.937518542,0.344908295,174.1896515,LOW,ERCOT,,,,,,,,29.58,0.059842062
413,31.10617222,-97.47498669,TX00002,BELTON LAKE,USACE - FORT WORTH DISTRICT,FEDERAL,1954,NO,UNLIKELY,TEXAS RELIABILITY ENTITY (TRE),ERCOT,TEXAS,BELL,LEON RIVER,12,1.20702E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,58.5216,57,59,59,YES,UNCONTROLLED,1.856234442,0.044247033,27.47920205,0.053445593,24.57349343,0,7618.566209,100,1,0,0,20.14154,822.4402,0.1842708,551,0.122717149,375,0.046244913,38,0.170403587,0,0,5,0.03030303,4215.700195,0.142451179,0.651830082,0.006465313,3,4,3,1,1,2,1,15,0.428571429,0,HIGH,NOT AVAILABLE,YES,91.96203613,0.932384809,0.080104604,0.119094531,0.108245592,0.021487573,0.484157165,0.536270199,1.349359663,0.45645311,8.359999657,0.073149699,65,0.330935252,10,0.714285714,1,0.066666667,461,0.40027137,3703,0.306037474,0.8051,YES,NO,NO,0.846492157,3.476971813,1.128593172,3.395303232,1.039848444,0.427986832,1.616624374,0.273857871,266.2196655,LOW,ERCOT,,,,,,,,29.58,0.059842062
414,32.65073255,-97.44840009,TX00003,BENBROOK LAKE,USACE - FORT WORTH DISTRICT,FEDERAL,1951,NO,UNLIKELY,TEXAS RELIABILITY ENTITY (TRE),ERCOT,TEXAS,TARRANT,CLEAR FORK OF TRINITY RIVER,12,1.20301E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,39.624,38,41,41,YES,UNCONTROLLED,2.338605896,0.056253264,5.329573062,0.008701364,24.57349343,0,15523.98024,100,1,0,0,3.530231,103.184,0.7017621,1807,0.402449889,2775,0.342212357,162,0.726457399,1,0.013157895,13,0.078787879,7512.5,0.253852132,0.070942736,0.00065613,2,1,3,1,1,2,1,11,0.142857143,1,HIGH,NOT AVAILABLE,YES,91.88194275,0.931452803,0.154549643,0.191560662,0.150268683,0.076640288,0.550539147,0.568530326,1.692088749,0.577150651,8.359999657,0.073149699,65,0.330935252,10,0.714285714,1,0.066666667,461,0.40027137,3703,0.306037474,0.5475,YES,YES,NO,1.085709141,3.884332437,1.367810156,3.509259584,1.304229554,0.55636977,2.41189517,0.449941867,175.8120575,LOW,ERCOT,,,,,,,,29.58,0.059842062
415,32.97269942,-97.05703303,TX00005,GRAPEVINE LAKE,USACE - FORT WORTH DISTRICT,FEDERAL,1952,YES,UNLIKELY,TEXAS RELIABILITY ENTITY (TRE),ERCOT,TEXAS,TARRANT,DENTON CREEK,12,1.20301E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,41.7576,40,42,42,YES,UNCONTROLLED,1.728592918,0.041070035,4.042301446,0.006100961,24.57349343,0,37262.89857,100,1,0,0,7.893753,555.1979,0.1508332,2201,0.490200445,3077,0.379454927,179,0.802690583,1,0.013157895,13,0.078787879,9085.299805,0.306998034,0.044492769,0.000391616,2,1,3,1,1,2,1,11,0.142857143,1,HIGH,NOT AVAILABLE,YES,92.22702026,0.935468295,0.154549643,0.191560662,0.150268683,0.076640288,0.550539147,0.568530326,1.692088749,0.577150651,8.359999657,0.073149699,65,0.330935252,10,0.714285714,1,0.066666667,461,0.40027137,3703,0.306037474,0.5475,YES,NO,NO,1.135534537,4.048051663,1.417635552,3.513010562,1.338871721,0.573191937,2.53795375,0.477852987,144.1484985,LOW,ERCOT,,,,,,,,29.58,0.059842062
416,33.03189522,-96.48127903,TX00007,LAVON LAKE,USACE - FORT WORTH DISTRICT,FEDERAL,1952,YES,UNLIKELY,TEXAS RELIABILITY ENTITY (TRE),ERCOT,TEXAS,COLLIN,EAST FORK OF TRINITY RIVER,12,1.20301E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,24.6888,23,25,25,YES,CONTROLLED,1.682694972,0.039927634,10.95336304,0.020061922,24.57349343,0,2639.498346,100,1,0,0,21.09303,407.5097,3.480229,1892,0.421380846,2566,0.316438525,158,0.708520179,1,0.013157895,11,0.066666667,7602.299805,0.256886524,0.144079599,0.001387537,2,3,3,1,2,2,1,14,0.357142857,2,HIGH,NOT AVAILABLE,YES,92.77455139,0.941839638,0.114527659,0.170014689,0.125620546,0.027467606,0.586294537,0.576323281,1.600248318,0.54480757,8.359999657,0.073149699,65,0.330935252,10,0.714285714,1,0.066666667,461,0.40027137,3703,0.306037474,0.1506,YES,NO,NO,1.087621497,3.671100214,1.369722512,3.488034745,1.28981628,0.549370713,2.395870306,0.44639374,121.6045303,LOW,ERCOT,,,,,,,,29.58,0.059842062
417,31.95762695,-96.68960449,TX00009,NAVARRO MILLS LAKE,,FEDERAL,1963,YES,UNLIKELY,TEXAS RELIABILITY ENTITY (TRE),ERCOT,TEXAS,NAVARRO,RICHLAND CREEK,12,1.20301E+11,FLOOD CONTROL AND STORM WATER MANAGEMENT,EARTH,24.9936,23,27,27,YES,CONTROLLED,0.17933085,0.002508885,3.645499662,0.005299386,24.57349343,0,1264.433947,100,1,0,0,4.821146,209.511,1.041494,465,0.103563474,446,0.055000617,23,0.103139013,0,0,8,0.048484848,8282.900391,0.279884449,0.044012357,0.000386812,3,1,2,1,1,2,1,11,0.142857143,0,HIGH,NOT AVAILABLE,UNKNOWN,82.4519043,0.82172022,0.068774391,0.16996941,0.110316565,0.010807453,0.482354121,0.527057484,1.369279424,0.463468173,8.359999657,0.073149699,65,0.330935252,10,0.714285714,1,0.066666667,461,0.40027137,3703,0.306037474,0.9662,NO,NO,NO,0.848839802,3.26687584,1.130940817,3.285575205,1.000457941,0.408858883,1.551707445,0.259484361,193.7537537,LOW,ERCOT,,,,,,,,29.58,0.059842062
